summoner_id,Rank,Division,puuid
bzWRdyVJVZOqA8ITL8frN1eXbnbN0lXKVaFxFwSPHs8HbUUewW8pFwDaXg,SILVER,III,79f3wEscNHa2u3YUqzf8Lpjr-EA94pzeCMtx1CXBr5CW32qwz1YszoNSKm3NexP2-lsXdzz2CtsnZA
3B3nTkgz8ULdlS9eUiDavGNurIdWEJqsEYcj7cVEJYKDJCkymQ0E5OTPZQ,SILVER,III,lmdj66jmYUQOJ29hW_0Wwp2ejSwuDgqBIW7hCsUMpnBRnTNRSo_SOsxaobg_BgmIaKPFMOMucYnKcg
NqZWbpHkpkrdrmk65VjA2e4v7Ssd_uXc0Sfd-MGJELDLrOe0RNLo7rEQ9g,SILVER,III,ZjBglifhCc5lQx63dX-E5XQ21TogM7zwoKgS6ZPRaTKmu6VDsWoAm3_qgHGeKU5s86DqvOXEZrBeKg
yDoK8PA-EC-ToU3o3zMmPyc0De2dbq1AWiwLkLaJ_SgGKQZyiW3JMdFp9g,SILVER,III,UJvHh88UnVkUvEOZR0d9jWg5LUgjbyFH3C8jvrz0zvFYex5vVbFaiW0dKvTmPkYvd_tFGOI4MpcErg
-o6WFs42URdW5cBt4G10YsU4pv7uLjtvtyRdgZ0CVU-JLInmhjxo-Cd1dA,SILVER,III,tsplG-Z8fNmNqClat7XEwZwbD-Ay0gj7maeiP_8aOt2F7VYAMJ-_khp766Lapd2ldNVdoXUBGCbNZQ
VgyGOtrDGj9-U_reJq0cBUxC6SMeNo9Hc5ikVfyHJHnoHglCXqnaI0inYQ,SILVER,III,QOuqX_c0d6vXZxavHOydCNM9J-CzWZjubJT1he7-vU8Ibc8eYGGNwBGg1hgJGyL-VTs8jPZrDKAXnQ
MmV0zRsTzuuY_84OdTbC63JVHKLooYW-ADI42s5jB8PgxUZY-PZpHaHgGQ,SILVER,III,4xGDlasZmQRjoNUFoXezs8_YpNK2Z-WaH-4XeZTNH77_nhd5pq78_ZOGjLfpmhyLavWDxJWwPFxloQ
DMInRzMI6LJFhY90IV9G5l32ddz5vszQtahtu4nvsa2jHjWYBVaf5hIZrA,SILVER,III,sIhuR8pU50ow8nzSGB9ITl8sFWURI8RCS5BxmzDOt1UEqQTAn9cYerKtbyiRl1JpXZmua5VSsK99Yw
nwDTtrjpu4Mzt_XaEG11gS7T4ElmO60-10GjbcCvEYSVWT5-ttLi8xd_zQ,SILVER,III,0sd4yZn5cx8TsCId5mxOWvpike3LIszhAWEje74O6pib0X5sNU-MEQ7RXABskmoKYuEKPd8l3q8GIw
6xqFTB5MFd9uTTn-6P36xswjhJftKVdkCitQWRis_ZQoOQFOrWh_oZ8c-A,SILVER,III,wQCRS0460cWBsVytJtP-uYHVrAyCJsRniuEr0PhFEgLe8PJWAC2cZQ4K58UQ6m980jTEhWlPJHf4lg
OMSngwG8jHRN6Z4-m2NdOesF4IiYh_3tvLrPUa1gEPHj8NmbL5YZMKeglQ,SILVER,III,7_Gp7BrNl2V1WChy5gvGLocC_TFMmxo_nl691uP3EG7tOOKGgns_QotYMfM6Zvfdvk2_cCVkfZB2Bg
rQN6ro6Rh1O7pVlBZxISF2TxnZjWJruKRJlHq-CH3FpssjPNZZHVqRQJlw,SILVER,III,FFuVkC7Si4SkJoHOXpHemESybxAQsryXfGestsfxmlQjdrs34LAlYzgkVTo4nSmC3RVJ2kdH9DxeIQ
rZeRs9xP8C2HWKlFE7Ehmpw8Cf5mCNqwT8Im1fESq_ej21E4BxfLC7Otgw,SILVER,III,TMgY4igaPaVMk2P0xJHoVGcaJ_KYKii-_V8WoG4oqoy5i1sVttY9kErDK_OzibWK0q2apvflEuzHeQ
3MCl3zxD0n7UTGuSxO8p1JhB-5A_CbwSMCbUZ5cWrAYT2s8oruK9fxoicA,SILVER,III,fMmzmix_LhO6ikC6cTscqBs1qT2XFl5npXOmLlCwXtSOQU9ip69YrbXGQArrDAj-pli670AekZAH9Q
mVH52OdKLEdftGEWCrrAoty9Rm6GCTKe-XoA7M8v_waMH-Fx3EbpIruX4Q,SILVER,III,jToGUlbSpZgnn96tKGnLUwqXPL_GSHFhGREgU7WnHv_XnytyVNf5cA5ZcAdmdZhYZQYPdXpWrv5onQ
jieJRQw-6fkWZCZM3NAYOQ6vU6EQjA7V8qRVvgrZZhQRUmqRmtCMadNWrg,SILVER,III,NyV1XztRSn6j5XAH4mvq8RCqPw9CzTUffXiq6AQzukkjJcNpI4yRxob_RQ9JFL-kHn8y4JRFeh46DA
z1_y57M5H7QiWzW_tYtS2Rc9FfDoRlR4d5k02aifzFVC2hyho5JWNL-j-A,SILVER,III,R4DxshASwGsSp4BmcmTYqVDXW4SSrUZePZ_XK6_Nd8mwWIx6Cfzwz3MGgl2BYp-xLVRcr2LQLLRR2w
mjFjPOGJcFCFIDjLncwe13bsVttvwKlFTpMP6fXwi2usvZx_NSy-osMrTg,SILVER,III,DOOmuFqyJSjhqxsHKreNgE82K4OUh1VSSmx-Srh5vAHJ6Q5l6XOTO1Jf_dpgtflCWGvn18XO7Rj7gw
9zOqnegguwxN-Rq4iHUvyDP3gFk0f0tN-a5QFx-Tt68m2W4QnG2r7qBMRw,SILVER,III,29tL-jqyyGkPOvm0kdkvl7hFX-tdztAJHEpKVtdBvOaQQn6yh75FUSKSVvoc9e9Mpz37YIiVqmlTKQ
QddLcZ8StUcMaSNVulDKKwgtOAJN3bhZr0h1YRS7uPxNU4NsJP7LNEEQEg,SILVER,II,Y1sn_Szf-oF6WfC0g3Yc0Xg2qh8W9sbRKom_9WF39kSEJd9lRlXuGd9c4oO3xq-dkr7BM5NlUpqIKw
vEE8DSs7kC5fmrC7IkLRjr0wKl5uB7EFtbiG4Ey2CHuoBd_tZdxSZeL7dg,SILVER,II,hd2_9wTrseaa5AI6DnbSwxyDgTkmkFBl3nEQj4-f9YPUwOj_1CU4AkFWqPV_NN_4li-GAp1KcOrkXA
FV1nexe2NoG6KU8WPlyEJoSNQw7NgBoukjHMj2totWs0d1SsDujhBXKCyA,SILVER,II,5CXeF0F9EGL8YJkuYA2lqmfjyJlrhYNVvdzitMT2g9h6ekhDi2fpMnsHnAeO__BeSrhbOprPHqRr7Q
mLDGOicDuq58-buUAK8P_XdCyRUYWLhF7VadRHhVqAghd8ow93_dFdiCGw,SILVER,II,pQQ2grSGz3cItoEB468LsVgjXGiDfqmGVCY0wYmy5Z_RZ5tSIZUSxyko5J4H-FUMSNSpWjQcatt2VA
87a25ge6c9oiJ70jrQ2X3ZGBeLl0KWwTiVLCc1vdVKeoO9J1XGfpVfz7Rg,SILVER,II,dVMv5D7JcO09EadyAmuuGDmY3cS6j3h9rjWkLYERbTvhhUwuQV62kunSXplAGY6U8TVtFX5jQJK0Vg
8XpvxK5KVQgFD0j_nPy3YGAkV0n_IsoMEy-8Mrvdu-VjaBMGxVBlrBYIIQ,SILVER,II,fjffkn6BY9dU2n-SPMEzyR75wVBe9MhBa8Yp276jE2nemTxFubA-tBtQ36cah2z0n-r9hg05quplfA
oIsOf4qhUmUQhFEMCyUGE51B7ubCdTOPx7fDHqIkq8ve1iLPD0wgtLM17w,SILVER,II,L5rM9e_KtJ1jpLa-fDKxh1JINtwJ-hjzHKgcEfRzpT0YWIG9_q2eioBiA0EJUhSuXHLmtS_s4W_fhw
EH7ODwvgWnhEw_UPZHAU6dxn9AOdAuzgDd4AQFgga8zcIneaDVJr3cyayw,SILVER,II,E7gf99RjMZtCFBMt1_dfTFOlzdqkFqzS0JB9pfXOKeNpWYXc9Xc4ct2KbjsbFUytihtaas52_MAtTA
GnvAuekxvtgukFJStb2KYs-Hbf8rZjS5GZtBSNwCapaX1Vtto0_mSRN6vA,SILVER,II,z4MnDZjxGWx7xrsgaH6G2clOCTKO9Kyk36DEs_R5Leie9CRglX5T_U2ejMIX6R9MlYPMoQHmXsjCFA
hFWik98RN26DN2futG_WnE6wcO08NiZC-KxyneNnzv30u3XSwaynzMVZLQ,SILVER,II,2EECiy5SniGKxvFaVICmqNainzsDrP2vHV0BVlkSTVg5PYPCU1MWkj7E6WfxRjMv9vgYcHMvhLLf6w
WtXfdH65d4zeQIo-nsjllAT1VnKdbMZKy7XTj7cXoi8fO8_5AaJrRorFGg,SILVER,II,D36N_PtWyRPDLQkPIRm9vwGYXUkkywfTft-6m3XyNVTlMMBvE4R7J0kqQ4UGsvEMR-WrIR9c_5cmMA
LkbNdj8ezNE7wGvnBJj9T1jTFZX8q9juC9xPAEeuY-svT-WVGOcWRIHtRg,SILVER,II,iub3nf0ff6HgqtBdxOXFjw8SHpp5PUCzs5Q2LWfeaQOBLRXhRGWezuOw4Ajq6HRov_B1bATpRfc5-A
Y_-P8QELo_mo98Fx5ft28NXjkxfXN2YfKDqeL0bLvYQ9Tc_LwibvRS2h0w,SILVER,II,PIG-qlVvUD47sBjnJtJH-0Zimr9kFI9kUYTXEx1S86WxZ8yJ6twSbs-InQNjXRePy8MDarHhljjiCw
ldPUnLSSqpeXpNxETIktodU9Ve1HE7UgXuaPeNK8jcD-CQOffkkrPuIT3Q,SILVER,II,2BRb0u1U1FlH__b4F9E61vqBfjCVxKaEjaNW8tg6beSyPJDYq9GOVWMISGuNRZPPwRwgtyD4ObzXIA
4Jlqt6FYul8b7ar8nDWviOUM3wk3jIfTZm_UXKlCaJ9pMYL-9f1NuBQERQ,SILVER,II,2e3QGfKtGeEg4a9xABpq8EVOgk_zOJkxPdpYMkB7qXuFtRgD4J8d-mnltDbzAzCoayYGxii2L4SOLw
PWH0blnX8GE0OOJr-NaJMiKv8YZMmtD-Zu8U2-LH2u2Na4IKHSYGvJ2LRw,SILVER,II,IMNwA66PeN8II6Vkht2G8RutEWZvqX1vxYyF-uF-KwKAR1ndoqL7fJHZ2a6GkyZYGRZFjTXcuy1_uQ
i2-98VSyOCgy6TEBjpNYT5r51qzmQNGIaoYkadz2Y92dHl1183yFw60Hsg,SILVER,II,iph5SK7RyPLe_rLgdMXe194xku8e1BVRNjFjF4bCMay-ak5mu0wV4dqBXLl64zDaeytqB2GV95ruVA
r-0xiaM8dGA-ztaQZGpCMJsl5B3Q68Xfw4Z1BBD1nPBbuCNIVyI57MvoOg,SILVER,II,uw47ghQ8M7bvwv-Xp7F76Aq_nvmtFWJtn2kaQlEp3rbg7ijheEmzKs4IAPKdyjVw_A29_JpMs1g-7A
RwvYZWuHdlI1qwH6_xJyVxiqnRMux9akNAimzQaQWE1YmKbjA6jYl4YP2Q,SILVER,II,El7rrhP1PaHzeDacoDQKnOiHiFgzUVkPVdbs1JE9rF_qqg8nJc91grk4u8jgFWRYwmLqhGr2CbMq2g
zPnk0nC-J062fsupD7T-XHa3L08uapuI4LiOsNv6IqoDJS_POe2kjllFvg,SILVER,II,Voar_v3AS1lgGIZKw3Hvp0VO9zjfHvW7CXpUiJxAG3OCTd36Ug6V9xgagm7WqEQhUi0TWzdvUQm_Iw
4tKRPPfIdur_i1w3B595Zb9ZXDLlH7oZipAB1sqeo_Zffuzn2FUXIuVk2g,SILVER,II,8YVzshclxDJJsJ3N_amy7jRe7En3vfRJRWG1tk21KIJRYeE45riiigoK1TuI5HWeSHv-vAQnOt8UzQ
JfQSdrmenqJ_pLL1brVigYsSWOUv77WO2teF2mguywGvBlUgyNLGmoSblw,SILVER,II,pO2movaaM-1aARmf_b5L18blGuard6Mj5LMMcuYc_jpHWQIXqXpxMTC9L6909d1p_fiWNsGXnPUdqg
92en_qCdCi_GzCDuRkfo_XYK73HcHOQwP2nkBO1HVysZ4Hd6F1TQuFcHOA,SILVER,II,-57gXil0_7txDtD_5SAnYO5c2_7igpPVx8acO0smZQFEr7s8fZ7_naovjPA9p52H_N9RkY6Ooq-7YA
1tsdjNNFVET2s4TGCyFhG4eqM3wx8aFkTB_mibxbnCaRPrXUhRZZeUP9mw,SILVER,II,zR2Z1hAJozcQOvCgZCd2UnM1Qhxr5WUXTGbeoKs9kOD4HfpUh1ZFs8NUYjDaMi2FERgg-aJWmvtnaQ
a6Z2KaMlbluB1qSR1CRC1IRb00a5u84lZaBzTcJsJtDKBPqR2eKRpwiU_w,SILVER,II,p9NESeHekI0TYq3RsM9uGzG27WoyjpY450MU8yWy1lOBq5HEbEqXSWNjZy5czJtLO8Fxz9jZRWwt0g
4EZf7i104RerrFEFz0wJr3nvVwXxUsJD4TBGceSV8KllB4p-SHIUxxFOGQ,SILVER,II,kjkfPghPFiVEZbK3iaO4FfBeCqfnHdY9mPEyafFEeB6VGwloVWFXOTdXqTfRgkD-bsK9XzQ0-WlJsQ
88aNbee9ePm0dUev3djKwzJBcwfALyLkwxqznJ0SmAoP4gtakI8dzkujDA,SILVER,II,CB4TZwl9AQxUbqtzbo0p5g86MluRZ6z1NWFFKhGlDH7gYm-RHhxhb6dtEfyVn0rWbRt3stTepY9aZg
1g1inJso2QF-0SyST_akA2j5OSWjMNdBwW9IZ6em9heDPH1rVNHnPmbktA,SILVER,II,PHVs8pYbWahYpOMoaBS4-Zse95CazHh9Ml2soWT1sVWhUWaaz1mQ8dF3cO10cFaB4iE0MEeVsdBuUQ
viTvAiz1xEUdoh_eDGlJrgr4RbZJq96YNVM5GLnRz_GhFcfraseP6NdP1g,SILVER,II,mzcFPUAyQRfK6PkKlkcohdBUsczNnFCGZoc-_IfD1SjPs91Ar72y4M-0kJgJd9u9mJYf0icrSxKztA
O3GWvDOkNKd9QPbvELjEW3T1vPSeeuc86twNcm3k7Z3a4ifWFIL3lVKlhg,SILVER,II,WH31y-xviUOhJl4eaMZSFbhJaEJvKzrTP1VyZxZNwDclqSv2KpuajQDZnf73J2V-4fMWSNtXHJAoVw
VJ_Lh7hb6sGqIQs3QfRIwAfBsb5lBQFgrPXgX5UhZTDj2WjhYBbsJS6Kxw,SILVER,II,vXTLMAoM4w5eFNmFP1k2-UlpJpAtsFt8Y7oRXW-FZkXJqMK06PSsW9cit-7WRb8AeG5PIXdbrsHCfQ
T9SUavwiC1uiMK1RZ5a7a_AwvWyiiX4dBz3hJSsMPuwd_XKSATUK3npgRg,SILVER,II,o8sVksK5AdvA0M99N96fu-dadBTuMOt1G4CqG1SqCSMiArSWAKqHOvesXrYBaq5tTNav4jAuEtBwVA
pLFcAmscerGNnUpHDOrxxboatwb6efF4TDwSjuGPHcswfILNtWbRptbRmA,SILVER,II,YlzmvuPC1b6p1EUqpKsAyrAHtX59FlVA1yR1f6YMjBo9BFdGZ95b8uId96CgYormgpl8X4yJPsA3Lw
kjPJ2piFt56tLzrxd_zkSYaZ9xm-rNfO-cflRXJDI5aUAi-6BmcHuya-ow,SILVER,II,LcQBp-j0YSxq9iPeMsGTpDPG8dO55mKNnKolXrmVU-cgWleKT-bGcbXRGOLDI5SPkBTTO5MM0KW2nQ
ez9Qc7XIGAnl-08kQ0THhVsrEqwy36k1tcaCYtNHx348aMCic-LPcZu6iQ,SILVER,II,hATbC39V_3sy0uJTID-LbqlOEUKmvAKOfGi-RJP1mLOj19jlbqWf9wmwtLl9LCrwwfemwCDEnOj-_w
s9fjyWYtWsD1-xp2tsHFA6Q3yBz_TWJ1EZKpAGGUwUbqZE1KfE4b44euSw,SILVER,II,t0FRAab6fukzzcHvjpH06x2QLHQJAlatQ06_-UDhluuGWJjuSJN1sIfnZ1iACw7opyhW3SYG69VfzQ
nNkRYuBJK8yFWTUdFjvx_jNrVguHqkvxsAsCaYqwBKsiMsVj60Mem8Xbzg,SILVER,II,d8LGkcyZAemYNSMmxX-WKFXVxWiBgm3Wpl2JqRNcRPR_PUl1KugwEKP1rhdkcmQ9B-57C7vi1BJ8Mw
VRHVccCa6jF1vk2WjA-Jw9Z-d7Eu4h4-6ne6zo2-By5ZWpf_nGYTd6_FEg,SILVER,II,GCra6oqVSWrcbyl0p3OP5s18q7YjDqlzyO106nB_pT17FaTjbhDK5P4zN_IW-zvb91MzV2dtl6Kfsw
TXv9BB48tsz70iqeem94yAMXwAOh-_sNJk9NwnN53dZoWTcKF8pZGjbI2A,SILVER,II,JSxzWzaLHkuwxQtx6_QVOc73YV5m86PAcjCrp4nQHHyV_SkHNmhV2tGaV_TTyMqfTsQNN9M95G7E1Q
5tC-CaxDcDbCLnmGojjhvMITwYsxoX4nMHS6W0m2hNTV3kD55OVib1d_AA,SILVER,II,EJWwll77jhm5mCuLE2z2gq8cgjOyDlGCgFbFLjGMozr0VTqmkEKxePfrTc-Iwur6FXpE5uL_gnXfcA
LjGxR4MQkmQsrmaSmxwY2wPUnvqFFFqCCCl1ae6pQ7ESFUvtejoh5YZHHg,SILVER,II,pniOQj2FrJVjOdRVls40gnvxIxT5e9fF9T17S5thgCxT2cux7NsgoQ6skHC2tf2mQQowMU9U_jYw0w
ppKHPAkZYiAS5-hBAmJt3lgEkqCRrlGURYX6vIOkv9QsMYSFAcGkLIQHvw,SILVER,II,iHRKIws6F_yhd-i7dSKx5afKuKek7Q2ilQFZ1h4f9-Rgs3zfPCj6x1OmDyTdIpmr61V2EwxNHDWyMg
MB_NNr0xny_HYfRTMfYFF97UgSI-jZP2-Ik2Gt1VnOg-vRHn5l_hx3iHcA,SILVER,II,OR5hokOQluuqC8M0d7v87_aqtEcxuYxbUSq64SqC7zNCGY3ekPxt0Tsw-rhcZqqxg2-GP6m6ZRnFQQ
J5Mn3n9o7Rk7WWNDfi1ULl3MbskEs_lz6yifAspxn9FAcvSlYMCB5XR3zw,SILVER,II,pIgOT7D6QakvLal9vmobTnNI_kZ-eRBe9BicR_72Z-alnAlrqDvHUvdmQfFBQQKOPOumXVVZbIXebQ
7TGeyse-edzLVvrHLd2yIcsW6IWGIT1ZwqcDvh8r9qQsGgjQvysZTF5K8w,SILVER,II,NNiegaP_C5hfPOtxGNLIesQZQ1fHF9lY_78i5cpa-HGJW2Ip_xmap5UOV3VCO7FOwO4Qx7JANiwnhQ
0Bi5bfpb1HLRJzPbepAnlpxk3FV7f6QHVgKksjH84JyeGnKZwtxyc8reLw,SILVER,II,o33EevY4aL3vemWLYHItEhFSYbde2Hias4Cp_gf_OM7Kc_Ps6yvSJCIZ3iGSxeA_lohSEaektgqx8g
OVQCa6UHL08mQxz-iQZRaUGeNz_HfuubQel6YxO_TqTB6IisoPMuaKfEEA,SILVER,II,SB_zuLdObFq15J9X5hE53RHxj8-sYW8cVFfeSaA4ylLOrcYpxjFr84sP5uleJy5tq6AuZKrolyVoXg
sbsOYfDXWn6tkefQFaQhLa5J4J055ekqW4vJUVYMkB8RV-OS_4If7Czn6g,SILVER,II,eZXJ6y-LgrsYuLzD-fWGkOHU1CV7ZvLTyhlwj_Z0Te-6LafQcuO_NFh5yjm-8ytX0Kb0Q8xoRKP1DQ
u5auKXyeuJrlj8un88hFGgcY51KOIH3S_Bmqdr8ulGp4xGjYB1bvCvJqtw,SILVER,II,7V_nCMWG3pSPQGk7eskkKamPDcdeqDuf21UYW4sIebRkaxnjC4DeAHfyqRZ7fdhy7_Sv2j3oyCxLTA
TpEq8U6DwBTT26bbYOMs74wZqBM-J6GWmDQNEMlwkbTaG-wtNHq1wOx0fA,SILVER,II,HLcVcaJnhimOnsBqbLKgxerEuiLGaGZpkjKzpByifGGOikjIE2N5dcMlhDo6bKip1ok--MH2UAmYBg
yGj2egnuqOmLaQ3pYNyVxDifuukhqgf6xm73QwteNGU-Q_HhGD3u1MsjCw,SILVER,II,RjBpiEC0egbcOgu3NQOlkBIMdOGIk872Odiv-ZLhmpjXq72PZa7d1ssPaoct5ON5ohl_IgTtXB-K5A
DGAn5PmVO4yVVuQ8TOO4THm4nXGSUOS1q24mIZRPuzJYiPlQHtPnWzUBJA,SILVER,II,gG7t14vltgE6FVCi9hoLlI4xanF0Td84yR4LNmk_3c4cYGToHdaRFzzaXUuqBoNAPbeSgoAUt14ikg
kHpx016fKAmy-VB6NwPggnRQll6HekgPIvCtsiiz4b4GOsl4FV1V4uygrw,SILVER,II,MktZoSzMgRZagCk2uz_nGwLCFUpOSWxPploaVyseX1t4-z_UdE-nHMrZ5ytIte9Dnsv1681uBpJesw
Ha6I-3X9MJCTK4-t9san_5zT7vRBqCkiKGcwhrpjI9qK3Y9JRejEIA3HPw,SILVER,II,I5_F7prsrHCgjEWrp9RyE3DPbye1vLjGAoPtovXmKbGqBa5UxDvC0wryM4mdMRcxqmozqO6STMUVfA
xZpRVj85v7FjQNCLnKhWm2LWdrNvgZxfxQrjbjiEt_rqV3DieXz8-vTsVA,SILVER,II,I9FoAc4tCxQK7TsnKxJwraAJpPKQJsML29n8ZKV0VrRSR4P8qC2CXoQAsmOYUHRAR0WXfWJxyaFZyw
5V01-RAjOR9cCWdzjaLTtivTOoYfNHYwEtustbYU30u3jTaXTakJ1nitDw,SILVER,II,zAhNUtV20tOTpq1k3EYl-uJHj-s4t9BusPre4KhztVCv8c3zX4eyzNi54LO-fiIjkrNH2YSOZgishQ
jF_ue7L3jQYsBeh8L0mhhAn-BCKy7WJfijYlkAvRFcZtyo1etqgSogLCFA,SILVER,II,lYLrMXEgPvpWx3RcCqCnvhmeIT46jgBqG-9DxwcrEDQTBFfQClkqRFhax9qlUiBWn6pOOOwrvaQOJw
SZHEw11GbD0qi-mknVsb-oBAtGbIblaew4paIWf9zDTAjx5SwY4PSEqHkA,SILVER,II,6lzlS5duB4d5WrwzmBv3FBH-Vu9z9RGG4q44QTgG5nNdStncKM6o4lg3K5veTJVn4iOcaqdgkIr5MQ
fLYTYk8NoNkkgqPGEjFb13ZfK-0YNVHa8OnIBDdCTX15pHCb6R2D6kfZug,SILVER,II,yKg8ne6Jsqe6u1t01KUdiMjmYIIe0kG0vuccTOlHETOJr3MZSjgI8yrVs4s3-_IZHK6dMDrv3FmCHQ
f0enrg5QF5lZwzMMU1GWp8X6ZgSt0K60mXE8c5b4v9kRhI8WRyn1LsLADw,SILVER,II,RuEU3KUEs2UEYfecbTQFgOgH-4pA_g0jEnVGatIgTToopj-cCe8HFCIL0jAGtI7NHoCAExbMvugrGw
j1X43cfHxR0CpGDLVxxSuggfRbb81lx4D3rCZhQy0uF_Y0qw3Wm8ZqTK_Q,SILVER,II,yCJcYpkQSrmgOIx26yl6umm2dcLjzC4JeVlzJToxArDa0iT5BGu5Z17ZuuPRXd5MHWQqNWatiILtKw
SW3hq54NTvj2MvZa0DJ4NJ_rAU2kCgvnXSghMs2LqWpIdAo9ffU9FrwhwA,SILVER,II,7dsZAUShsShz3_6YQZWdecO0TdKFKYUNmT_MGxWi4KaHxp7MGbHJi1XlceYkw1XSxQaX981s24KoAg
z8-i55nHVHOFpPFi5N3fBxjHbHvnpdTG1tcvJbzffkQgbiCgCmo0SXlUfg,SILVER,II,C0KDRUDBGL7t2c1RZj2qCuXBPIIgmxBH4ZrtAp9opR3pIVJCOIPDlvaqpXjXzUcqsZaQGr9PXbJnmA
0pvBd8PaWE2XW-ZV-OH0S4aBKSvZi375nJU8idTHmQt91_NOOO9IxtVong,SILVER,II,Smvm-Q8DmCWviDkNMjSiMbyDCr46FUtiqu82RZaUWRD6xOUv0Ej8PnP1rc7yHADzZXTxEK1E0VcEUg
8-VMId2M7FvMe8KYX6w2_1mciIIaHrmP7bKlz8srdHqoYCrxYXyw0SdTTw,SILVER,II,K6HQyBYMioWE7jiJJ2O-uBqX176xg4DyKbP9IPoU0vFo93jPLL16Zdt_9ZcUWoQGgyKP-IhloZZ_AQ
N6w0jzkQISwBe0BWrKYf8Qq-FzlVj3VSR_XErwwZfybUx1gdtGM-4KNx7w,SILVER,II,M8MoVrnGQdfw2TgCeqF0KqZj3TUjzybn9t9DUqwUVVjgFxickbgpCAFvuJjhNNOE3IMz8Ni3k1KUUQ
_3r8X3PXLWwBcNlDVRgMxoQL9dfEMbZ4Fyhe2xT1uG6Aotm23ZLflLOEVA,SILVER,II,mybctPN8B9eQ-jl2oNebSMZv0EOvIl8aXIDVTlSV0fAkYjcBKUhDZXbnek864eS0suXkueV4kn8TrA
rXZ_Fo1BfrKcK87bvlf1N8sR_-WwpkBPG9hWajw75CKrGdK3bDrc0Qvssg,SILVER,II,zwx79upQgAVwuw3H4X7dLoEWph6zRWBQistFTsNU8sPGPZhzfuvXTanE-DXBvWatahsoo5fVUu1NhQ
ApZAYqlDnkAcZnn9qxHHw-q7bGK5eR0R041vSSwRHVdEAJzpT--gQVaPSw,SILVER,II,z0D-j-_sZv59gaq4KCMpYgu5uAOlBXHyqrU1TJglKk8lph3z-EKKLKyOP3orJ5_nnja4ushe2v6PwQ
WTDeT9eWhIDG53gFSDoeQ4klsn3cXb10rx08K6G0Wjz7GWzSLp2_xqVMrQ,SILVER,II,nu6kvfdbj7qOWAPbcU-JDD6mGnHokPXGAY5WGxkIvwlgHvnWJB99be9b51I1aW1dm1cuofJRb4peqg
gTrfgoQ_7e25dGX5M4DMoVtUbPjmJuW30JCicfuQUzAqyeY-92J-XBGQvQ,SILVER,II,TLJtjuGcPocXQIYrIXKAaHxxFV5c1ZxQWv_V5vpwT3HISbp3Y3C4BFrSfJiedDY63VpcGZmde7VguA
2agmAij97qLf940kyjdhpWet-03gB5_Zpl9bFdHAdwZOnntoXc04Csl1Ow,SILVER,II,-oHVZIWKfniXFcaEnf7KAMSYxdFv0IhJyd-B8lLB03qiawOUFh8XZC6tDE4jhPBXd3pJJSWj7a2FQg
7L4sfbw5TTjNeWPRmoyEpiNTmyv4FHtdfO_DeKK4ZK6mKNWULV-QA8Yczg,SILVER,II,koMQNsbpiSSB0IJCbYnIYj-z6e-royVwv1HRsfpMM7Gkrsb-h_Oz9vG08t4_tp0GjBB8TqYeKxCytA
0X4dBxaUkbKCdmJ33bZa8qlSTf-ouRIqGtcpFV19vkypSBZ_LJ1QuEtthA,SILVER,II,zFYfVTw_PyyK7k60q2sCTnFWvZ9T4HFGgNz5QN1x_ZZQYv_035PsbSBIraW8mETm5EZvh2emb_lFAA
6wU25QMsTO7Y6mztK4rAf5bb6DcCa856_IUb7yhaI5MJyFuaB9WyM8h4Ww,SILVER,II,uc3mWTefoAEtc-020X3r1mdNCzogZ3GQdcToapo3_7cgSkpLa3OSUl0eMC85b7E7468cjY1CvoGVtA
dHDU3xaIG_RM1NcqJzFWtk1QPGF7ReFMAsjG6Lcbu5oiWTf7DwOzTxkdpw,SILVER,II,bvkgRXLX8WSiLa6RRQviss2xK1JAlz8_OW-EvgxxIeSRhcTh3Ectzld_mh0jAqVck0SDWCsyka0mew
E6Z-PdQdHaVFAjXvc-Ve4K1J_87J1Pf-re5X6ci3RQB4A14Gox4fI9t5RA,SILVER,II,FljPgT942KqIGdjQSYBYvih7gGUHvqOlBgn1o0JaQCe5oMuveRcCVrVQ9wbBzL5qOyp75zfLRsa2RQ
W0LIQd5qZRtfj9nhuczHYEQZ6IvC_PU5VrPoSHu_WXUDhPOQkWW2v9kmVw,SILVER,II,h6A5piVur7Z26fvQz38_vNx8fzK3E4m59wNQh3Gejj7xw0l07Puh58ij-667GuTCwBzjeBbFTOH8eg
_5DxhE8Xghag99c4NZknscUQYpkkIyd2Rr8eb2Rf9ntJtHGlkxb7Sb38pw,SILVER,II,MEiqypc4Bv_Zs0aOLBos4IYduMfpW7yvISAmSJLV1G5MqosmrZnKGeL_MdojPCgu6EP6V4slt0711g
vHCAlnj7wl8HSPy3VPr6vVJMpG6TMb6t4t7RaAbeKtRkOxGuLkU_1GNzbg,SILVER,II,-3c4OoOPMosOpJcgmo0568snCb_UUKXrrQ2AKbH7tDgqlRrL22mh7tdbPHtRBAo2JUhIe6MbkRsgJw
jvWF0627nFresGiO3YKV222_a4_BqYr7QsoXVmugQ0FYWcR3WpgFNmzXWw,SILVER,II,iFfo0qJlvGdT5bCJ71PBFo2-Q6w0wv7M0QnO1st8NmGu5_5lRErg6wX7zrgFZ7rsTwLCcQ5Au6uVUw
